"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-14",,"62","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-15",,"65","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-16",,"68","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-17",,"75","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-18",,"82","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-19",,"73","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-20",,"69","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-21",,"73","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-22",,"79","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-23",,"71","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-24",,"68","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-25",,"69","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-26",,"60","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-27",,"62","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-28",,"59","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-29",,"58","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-30",,"65","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-01",,"51","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-02",,"60","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-03",,"56","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-04",,"52","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-05",,"57","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-06",,"54","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-07",,"60","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-08",,"66","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-09",,"72","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-10",,"63","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-11",,"76","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-12",,"80","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-13",,"65","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-14",,"73","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-15",,"59","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-16",,"66","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-17",,"64","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-18",,"68","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-19",,"73","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-20",,"76","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-21",,"66","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-22",,"70","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-23",,"78","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-24",,"73","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-25",,"88","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-26",,"90","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-27",,"87","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-28",,"92","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-29",,"87","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-30",,"82","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-31",,"85","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-01",,"83","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-02",,"78","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-03",,"70","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-04",,"83","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-05",,"71","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-06",,"83","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-07",,"85","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-08",,"67","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-09",,"71","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-10",,"77","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-11",,"88","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-12",,"83","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-13",,"74","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-14",,"79","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-15",,"85","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-16",,"74","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-17",,"78","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-18",,"87","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-19",,"88","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-20",,"84","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-21",,"87","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-22",,"86","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-23",,"83","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-24",,"84","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-25",,"86","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-26",,"87","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-27",,"83","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-28",,"76","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-29",,"83","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-30",,"85","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-01",,"79","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-02",,"76","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-03",,"78","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-04",,"84","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-05",,"86","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-06",,"91","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-07",,"89","77"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-08",,"86","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-09",,"72","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-10",,"80","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-11",,"81","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-12",,"82","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-13",,"85","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-14",,"88","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-15",,"88","79"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-16",,"90","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-17",,"89","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-18",,"93","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-19",,"83","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-20",,"85","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-21",,"90","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-22",,"94","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-23",,"96","80"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-24",,"94","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-25",,"93","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-26",,"89","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-27",,"91","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-28",,"95","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-29",,"85","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-30",,"84","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-31",,"78","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-01",,"80","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-02",,"79","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-03",,"80","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-04",,"81","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-05",,"83","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-06",,"87","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-07",,"86","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-08",,"86","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-09",,"87","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-10",,"86","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-11",,"91","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-12",,"93","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-13",,"96","81"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-14",,"94","78"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-15",,"92","77"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-16",,"87","78"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-17",,"85","77"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-18",,"85","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-19",,"88","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-20",,"83","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-21",,"86","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-22",,"79","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-23",,"82","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-24",,"88","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-25",,"86","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-26",,"90","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-27",,"89","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-28",,"89","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-29",,"91","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-30",,"86","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-31",,"89","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-01",,"79","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-02",,"81","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-03",,"75","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-04",,"80","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-05",,"84","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-06",,"80","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-07",,"85","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-08",,"89","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-09",,"91","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-10",,"90","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-11",,"83","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-12",,"78","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-13",,"83","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-14",,"91","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-15",,"74","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-16",,"73","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-17",,"77","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-18",,"82","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-19",,"76","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-20",,"82","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-21",,"84","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-22",,"86","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-23",,"87","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-24",,"71","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-25",,"70","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-26",,"74","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-27",,"74","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-28",,"69","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-29",,"64","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-09-30",,"59","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-01",,"62","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-02",,"63","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-03",,"72","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-04",,"69","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-05",,"67","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-06",,"73","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-07",,"75","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-08",,"68","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-09",,"65","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-10",,"64","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-11",,"63","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-12",,"66","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-13",,"67","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-14",,"62","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-15",,"65","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-16",,"69","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-17",,"81","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-18",,"81","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-19",,"85","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-20",,"70","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-21",,"69","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-22",,"57","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-23",,"61","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-24",,"62","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-25",,"52","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-26",,"51","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-27",,"55","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-28",,"51","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-29",,"64","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-30",,"76","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-10-31",,"54","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-01",,"58","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-02",,"70","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-03",,"72","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-04",,"61","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-05",,"62","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-06",,"59","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-07",,"53","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-08",,"66","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-09",,"59","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-10",,"56","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-11",,"63","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-12",,"50","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-13",,"61","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-14",,"62","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-15",,"56","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-16",,"61","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-17",,"61","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-18",,"64","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-19",,"63","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-20",,"42","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-21",,"41","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-22",,"41","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-23",,"45","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-24",,"48","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-25",,"54","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-26",,"50","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-27",,"50","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-28",,"52","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-29",,"60","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-11-30",,"58","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-01",,"54","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-02",,"51","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-03",,"47","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-04",,"47","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-05",,"49","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-06",,"46","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-07",,"46","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-08",,"45","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-09",,"39","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-10",,"35","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-11",,"35","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-12",,"46","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-13",,"43","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-14",,"42","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-15",,"34","19"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-16",,"27","17"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-17",,"39","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-18",,"58","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-19",,"31","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-20",,"33","20"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-21",,"40","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-22",,"49","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-23",,"47","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-24",,"47","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-25",,"50","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-26",,"50","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-27",,"60","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-28",,"40","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-29",,"46","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-30",,"40","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-12-31",,"44","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-01",,"48","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-02",,"41","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-03",,"43","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-04",,"52","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-05",,"34","27"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-06",,"33","25"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-07",,"26","20"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-08",,"25","16"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-09",,"23","14"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-10",,"46","21"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-11",,"52","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-12",,"66","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-13",,"62","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-14",,"34","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-15",,"38","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-16",,"43","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-17",,"42","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-18",,"41","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-19",,"49","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-20",,"45","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-21",,"49","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-22",,"48","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-23",,"44","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-24",,"38","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-25",,"51","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-26",,"56","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-27",,"43","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-28",,"39","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-29",,"43","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-30",,"37","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-01-31",,"34","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-01",,"47","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-02",,"45","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-03",,"33","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-04",,"34","22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-05",,"43","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-06",,"49","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-07",,"42","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-08",,"62","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-09",,"44","19"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-10",,"32","19"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-11",,"48","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-12",,"40","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-13",,"39","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-14",,"41","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-15",,"47","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-16",,"35","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-17",,"41","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-18",,"63","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-19",,"65","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-20",,"55","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-21",,"47","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-22",,"57","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-23",,"65","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-24",,"70","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-25",,"63","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-26",,"44","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-27",,"54","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-02-28",,"59","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-01",,"70","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-02",,"64","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-03",,"39","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-04",,"30","17"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-05",,"37","14"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-06",,"45","26"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-07",,"56","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-08",,"59","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-09",,"61","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-10",,"47","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-11",,"29","17"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-12",,"29","19"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-13",,"36","20"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-14",,"32","21"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-15",,"26","20"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-16",,"39","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-17",,"47","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-18",,"39","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-19",,"47","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-20",,"52","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-21",,"59","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-22",,"50","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-23",,"42","23"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-24",,"57","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-25",,"62","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-26",,"42","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-27",,"53","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-03-28",,"46","41"
